,P7,O1,O2,P8,TIME
2803,4597.949,3945.641,3879.487,4251.282,1604691897.8282
2804,4583.077,3941.026,3876.923,4240.513,1604691897.836
2805,4586.667,3944.103,3876.41,4244.103,1604691897.8437
2806,4601.538,3947.179,3878.462,4243.59,1604691897.8515
2807,4601.538,3944.103,3875.385,4232.308,1604691897.8592
2808,4590.769,3940.513,3869.744,4230.769,1604691897.8671
2809,4593.333,3943.077,3874.359,4237.436,1604691897.8748
2810,4603.59,3945.641,3881.538,4236.923,1604691897.8826
2811,4603.077,3947.692,3878.974,4232.821,1604691897.8903
2812,4593.846,3953.846,3877.949,4239.487,1604691897.8982
2813,4586.667,3952.308,3882.051,4248.205,1604691897.9061
2814,4585.641,3944.103,3878.462,4242.564,1604691897.914
2815,4592.308,3941.538,3867.692,4231.282,1604691897.9218
2816,4587.692,3943.077,3865.641,4245.641,1604691904.952
2817,4598.974,3951.795,3868.718,4249.231,1604691904.9598
2818,4601.026,3949.231,3867.179,4251.282,1604691904.9675
2819,4598.462,3946.154,3865.128,4249.231,1604691904.9753
2820,4601.026,3950.769,3872.821,4257.949,1604691904.9831
2821,4601.026,3951.795,3881.538,4270.769,1604691904.991
2822,4599.487,3952.308,3879.487,4272.308,1604691904.9988
2823,4602.564,3956.41,3877.436,4265.128,1604691905.0066
2824,4602.564,3953.846,3877.949,4255.385,1604691905.0144
2825,4602.564,3952.308,3873.846,4254.872,1604691905.0223
2826,4602.564,3954.872,3869.231,4259.487,1604691905.03
2827,4598.462,3954.359,3871.795,4260.0,1604691905.0379
2828,4595.385,3953.846,3875.385,4262.051,1604691905.0457
2829,4595.385,3954.872,3873.846,4265.128,1604691905.0536
2830,4597.949,3956.41,3875.385,4265.641,1604691905.0615
2831,4602.564,3958.974,3882.051,4271.282,1604691905.0694
2832,4603.59,3963.59,3883.59,4273.846,1604691905.0772
2833,4600.0,3963.077,3880.0,4267.179,1604691905.0851
2834,4596.923,3954.872,3880.0,4263.077,1604691905.093
2835,4596.41,3946.667,3879.487,4260.0,1604691905.1009
2836,4594.359,3947.179,3874.872,4252.308,1604691905.1087
2837,4597.949,3955.897,3869.231,4249.231,1604691905.1166
2838,4595.385,3956.41,3867.692,4245.641,1604691905.1244
2839,4586.154,3947.692,3868.718,4240.513,1604691905.1322
